URL,Nombre,Características,Descripción,Imagen,Precios
https://pc-builds.com/es/parts/power-supply/W4Tpph/gigabyte-ud750gm-750w,Gigabyte UD750GM  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Gigabyte UD750GM 750W power supply features an ATX form factor, making it suitable for standard PC builds. With a wattage rating of 750W and an impressive 80+ Gold efficiency rating, it ensures a balance of performance and energy efficiency. Its overall length of 140 mm fits within typical case dimensions, providing compatibility for a variety of setups.",https://m.media-amazon.com/images/I/41JxSVJIGCL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '123.22 €.'}}"
https://pc-builds.com/es/parts/power-supply/MnpQPG/lc-power-lc1200p-v3-0-1200w,LC-Power LC1200P V3.0  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,200 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The LC-Power LC1200P V3.0 is a powerful ATX form factor power supply unit rated at 1200W, making it suitable for high-performance computing systems. It boasts an impressive 80+ Platinum efficiency rating, ensuring that it operates at optimal energy efficiency, which helps reduce electricity costs and improve thermal performance. With a length of 180 mm, it fits well within standard PC cases, providing flexibility in installation.",https://m.media-amazon.com/images/I/411C69LQAEL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '189.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/nvRwHP/evga-supernova-850g-xc-850w,EVGA SuperNOVA 850G XC  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 850G XC is an ATX form factor power supply unit with a wattage rating of 850W and an 80+ Gold efficiency rating. This high efficiency indicates lower energy costs and improved heat management during operation. With a compact length of 150 mm, it fits well in various cases while providing ample power for mid to high-end systems.",https://images.pc-builds.com/images/components/84cc26dddb74062115c247b146f610c3/aea83e83f8425696b9a343fff09982d4/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/power-supply/LWYQPG/adata-xpg-pylon-650w,ADATA XPG PYLON  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The ADATA XPG PYLON 650W is an ATX power supply unit characterized by its 80+ Bronze efficiency rating, signifying a balance between cost and performance. With a power output of 650 watts, it is suitable for mid-range to high-performance PC configurations, providing adequate power for gaming and productivity tasks.",https://m.media-amazon.com/images/I/51pqDRvZMRL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '132.29 $.'}}"
https://pc-builds.com/es/parts/power-supply/dPqdDY/rosewill-green-530w,Rosewill Green  530W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '530 W', 'Longitud': '139 mm', 'Modular': 'No'}","The Rosewill Green 530W power supply unit is designed in the standard ATX form factor, offering compatibility with a wide range of cases. It boasts an efficiency rating of 80+, ensuring reliable power usage while potentially lowering electricity costs. With a wattage of 530 W, it provides adequate power for moderately demanding builds, although its compact length of 139 mm allows for flexible installation options in various chassis.",https://m.media-amazon.com/images/I/41G9RHTElwL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '170.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/TV39a4/rosewill-photon-1200-1200w,Rosewill PHOTON-1200  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,200 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Rosewill PHOTON-1200 is an ATX form factor power supply rated at 1200W, providing high output capacity suitable for demanding systems. With an efficiency rating of 80+ Gold, it offers better energy efficiency compared to standard power supplies, which can result in lower electricity bills and reduced heat output. Its compact design, at a length of 180mm, ensures compatibility with various case sizes while maintaining a robust build quality.",https://m.media-amazon.com/images/I/41Kut2ApTCL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '248.02 $.'}}"
https://pc-builds.com/es/parts/power-supply/GjWJnX/be-quiet-straight-power-12-1500w,be quiet! Straight Power 12  1500W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,500 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The be quiet! Straight Power 12 1500W power supply unit features a standard ATX form factor, ensuring compatibility with most mid to full-sized cases. With a generous wattage rating of 1,500 W, it is capable of supporting even the most power-hungry systems, making it ideal for high-performance builds. Its 80+ Platinum efficiency rating indicates outstanding energy efficiency, which can lead to lower electricity costs and minimized heat output, thereby enhancing system stability.",https://m.media-amazon.com/images/I/41Bvi-IrI0L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '269.99 €.'}}"
https://pc-builds.com/es/parts/power-supply/b8Jksn/thermaltake-smart-700w,Thermaltake Smart  700W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '700 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Thermaltake Smart 700W is an ATX form factor power supply unit that delivers a total output of 700 watts. It maintains an 80+ efficiency rating, indicating that it provides a good balance of power output and energy consumption. With a length of 140 mm, it fits comfortably in most standard ATX cases, allowing for proper airflow and thermal management.",https://m.media-amazon.com/images/I/41EjizcvgLL._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '92.84 £.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '50.72 $.'}}"
https://pc-builds.com/es/parts/power-supply/QJXVjK/super-flower-leadex-vii-platinum-pro-850w,Super Flower LEADEX VII Platinum PRO  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '850 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The Super Flower LEADEX VII Platinum PRO 850W power supply features an ATX form factor, which is compatible with a variety of systems and enclosures. With an efficiency rating of 80+ Platinum, it ensures high energy efficiency, reducing long-term energy costs while maintaining reliable performance. Its wattage output is 850W, providing ample power for high-performance builds, particularly those with multiple components.",https://m.media-amazon.com/images/I/41QB4WKm5FL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '239.98 €.'}}"
https://pc-builds.com/es/parts/power-supply/NFFbJe/itek-gf750-evo-750w,iTek GF750 EVO  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The iTek GF750 EVO 750W power supply unit conforms to the ATX form factor, making it compatible with a wide range of cases. It boasts an 80+ Gold efficiency rating, indicating high energy efficiency that translates into lower electricity costs and heat output. With a length of 160 mm, it fits comfortably in standard cases, striking a balance between size and performance.",https://m.media-amazon.com/images/I/51y+cWRFlGL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '93.14 €.'}}"
https://pc-builds.com/es/parts/power-supply/DKbRJ6/raijintek-cratos-1000w,RAIJINTEK CRATOS  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The RAIJINTEK CRATOS 1000W power supply adheres to the ATX form factor, making it compatible with a wide range of computer cases. It features an impressive 80+ Gold efficiency rating, indicating that it provides up to 90% efficiency at typical loads, thus reducing energy consumption and heat output. With a wattage output of 1,000 W, it is well-suited for high-performance systems that may require substantial power, particularly for gaming or workstation builds.",https://m.media-amazon.com/images/I/51oop2SrgPL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '149.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/Yp3n5e/seasonic-prime-tx-750-750w,SeaSonic PRIME TX-750  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Titanium', 'Potencia': '750 W', 'Longitud': '170 mm', 'Modular': 'Full'}","The SeaSonic PRIME TX-750 is an ATX form factor power supply with a wattage of 750 W, making it suitable for high-performance computing needs. It boasts an impressive 80+ Titanium efficiency rating, ensuring minimal energy waste and optimal power delivery. With a compact length of 170 mm, it fits well within various PC cases, adding flexibility for builders.",https://m.media-amazon.com/images/I/41vFlZasl7L._SL500_.jpg,"{'Nuevos': {'Cantidad': 8, 'Precio': '215.65 €.'}}"
https://pc-builds.com/es/parts/power-supply/PkZaa4/seasonic-focus-sgx-2021-650w,SeaSonic FOCUS SGX (2021)  650W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '100 mm', 'Modular': 'Full'}","The SeaSonic FOCUS SGX (2021) 650W power supply features a compact SFX form factor with a wattage rating of 650 watts, suitable for small form factor builds. Its full modular design allows users to connect only the cables they need, promoting better airflow and cable management. The power supply achieves an 80+ Gold efficiency rating, ensuring that it operates efficiently while minimizing waste heat and energy costs.",https://m.media-amazon.com/images/I/31WVz98fjaL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '181.10 €.'}}"
https://pc-builds.com/es/parts/power-supply/CcpA0g/silverstone-da750-gold-750w,Silverstone DA750 Gold  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Silverstone DA750 Gold is an ATX form factor power supply with a power rating of 750W, designed to deliver efficient performance with an 80+ Gold efficiency rating. Measuring 140 mm in length, it balances compactness with powerful output, making it suitable for various PC builds.",https://m.media-amazon.com/images/I/41ycE3L-s6L._SL500_.jpg,"{'Nuevos': {'Cantidad': 3, 'Precio': '92.82 €.'}}"
https://pc-builds.com/es/parts/power-supply/KpgZNz/inter-tech-sama-xph-1200a-1200w,Inter-Tech SAMA XPH-1200A  1200W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,200 W', 'Longitud': '155 mm', 'Modular': 'Full'}","The Inter-Tech SAMA XPH-1200A is an ATX form factor power supply rated at 1,200 watts, providing ample power for high-performance systems. It boasts an impressive 80+ Platinum efficiency rating, ensuring that it operates at optimal performance levels while minimizing power wastage and reducing heat output. The unit measures 155 mm in length, fitting standard chassis configurations without overcrowding space.",https://m.media-amazon.com/images/I/51KY7fcl3JL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '176.63 €.'}}"
https://pc-builds.com/es/parts/power-supply/Bz7vmp/pc-power-cooling-silencer-1050w,PC Power & Cooling Silencer  1050W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,050 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The PC Power & Cooling Silencer 1050W power supply features an ATX form factor and boasts an impressive 80+ Platinum efficiency rating, ensuring minimal energy waste and optimal performance. With a wattage output of 1,050 W, it provides ample power for high-performance systems. The unit measures 180 mm in length, making it compatible with a variety of standard cases.",https://m.media-amazon.com/images/I/51UUtBjmq0L._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '382.31 $.'}}"
https://pc-builds.com/es/parts/power-supply/fHYQPG/aresgame-agv-650w,ARESGAME AGV  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The ARESGAME AGV 650W power supply unit has an ATX form factor, which is a standard size suitable for various desktop builds. It delivers a maximum output power of 650 watts, allowing it to support a wide range of components without underperformance. With an efficiency rating of 80+ Bronze, this power supply is designed to minimize energy waste, providing a balance between cost-effectiveness and performance. Its compact length of 140 mm allows for easy installation in most cases.",https://m.media-amazon.com/images/I/41jKV7W+mdL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '54.60 $.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '52.42 $.'}}"
https://pc-builds.com/es/parts/power-supply/Tf7CCO/antec-vp650p-650w,Antec VP650P  650W,"{'Factor de forma': 'ATX', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Antec VP650P is an ATX form factor power supply that delivers a total wattage of 650W, making it suitable for a variety of mid to high-range systems. With a compact length of 140 mm, it fits well into standard cases, allowing for efficient space utilization. The unit is not modular, meaning all cables are fixed and cannot be removed, which can lead to cable management challenges in builds requiring fewer connections.",https://m.media-amazon.com/images/I/51TKZdGh9TL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '92.44 $.'}}"
https://pc-builds.com/es/parts/power-supply/fbbRJ6/sharkoon-rebel-p30-gold-1000w,SHARKOON Rebel P30 Gold  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The SHARKOON Rebel P30 Gold 1000W power supply unit features an ATX form factor and delivers a substantial wattage of 1,000 W. It boasts an efficiency rating of 80+ Gold, indicating a high level of energy efficiency, which is critical for reducing waste heat and lowering electricity costs. The compact design measures 160 mm in length, making it suitable for a variety of build configurations, while its full modular design allows users to connect only the cables they need for a cleaner look and better airflow.",https://m.media-amazon.com/images/I/51RLbdj+fiL._SL500_.jpg,"{'Nuevos': {'Cantidad': 6, 'Precio': '257.20 €.'}}"
